taskId,taskName,User,Complexity Scale,Total Duration
8770,Task2,B,32,6.69
8771,Task2,C,15,5.79
8772,Task2,D,30,4.67
8773,Task2,A,15,8.77
8774,Task2,B,12,3.41
8775,Task2,C,20,5.28
8776,Task2,D,12,6.56
8777,Task2,A,43,10.82
8778,Task2,B,31,8
8779,Task2,C,43,15.16
8780,Task1,D,16,11.4
8781,Task2,A,28,10.31
8782,Task2,B,32,9.48
8783,Task2,C,51,6.9
8784,Task1,D,17,8.45
8785,Task2,A,73,17.28
8786,Task2,B,33,8.01
8787,Task2,C,35,10.75
8788,Task1,D,7,7.44
8789,Task2,A,19,4.16
8790,Task2,B,78,9.9
8791,Task1,C,27,11.77
8792,Task2,D,14,2.43
8793,Task2,A,32,7.04
8794,Task2,B,21,11.29
8795,Task2,C,21,5.27
8796,Task2,D,20,4.82
8797,Task1,A,7,2
8798,Task2,B,56,15.83
8799,Task1,C,11,4.51
8800,Task2,D,31,14.68
8801,Task2,A,21,6.65
8802,Task2,B,30,6.39
8803,Task2,C,28,3.39
8804,Task2,D,26,6.45
8805,Task2,A,11,2.95
8806,Task2,B,21,4.31
8807,Task2,C,37,6.01
8808,Task2,D,11,5.25
8809,Task2,A,22,4.62
8810,Task1,B,2,4.72
8811,Task2,C,31,8.81
8812,Task2,D,65,10.86
8813,Task2,A,16,4.98
8814,Task2,B,32,4.1
8815,Task2,C,35,6.7
8816,Task2,D,55,12.46
8817,Task1,A,7,4.75
8818,Task1,B,4,1.47
8819,Task1,C,10,6.11
8820,Task2,D,14,4.49
8821,Task2,A,47,8.12
8822,Task2,B,52,8.22
8823,Task2,C,37,10.84
8824,Task2,D,16,4.5
8825,Task2,A,11,3.58
8826,Task1,B,7,3.04
8827,Task1,C,2,1.42
8828,Task2,D,21,7.81
8829,Task1,A,4,2.8
8830,Task1,B,12,5.8
8831,Task2,C,25,6.82
8832,Task2,D,24,5.43
8833,Task2,A,24,7.89
8834,Task2,B,22,17.53
8835,Task1,C,10,7.63
8836,Task2,D,24,5.82
8837,Task2,A,22,9.77
8838,Task2,B,42,5.61
8839,Task2,C,22,5.38
8840,Task2,D,20,5.02
8841,Task2,A,25,7.81
8842,Task2,B,35,12.03
8843,Task2,C,41,17.16
8844,Task2,D,39,7.76
8845,Task2,A,48,14.74
8846,Task2,B,90,15.9
8847,Task2,C,42,13.97
8848,Task2,D,11,4.95
8849,Task2,A,23,6.33
8850,Task2,B,57,16.95
8851,Task2,C,34,14.4
8852,Task2,D,27,9.06
8853,Task2,A,27,10.57
8854,Task2,B,29,5.47
8855,Task2,C,19,4.97
8856,Task2,D,32,10.69
8857,Task1,A,4,3.37
8858,Task2,B,60,12.12
8859,Task2,C,27,6.1
8860,Task2,D,37,7.61
8861,Task1,A,10,5.46
8862,Task1,B,6,3.65
8863,Task2,C,43,14.83
8864,Task2,D,23,7.49
8865,Task2,A,46,7.83
8866,Task1,B,3,2.36
8867,Task1,C,8,4.74
8868,Task2,D,27,9.73
8869,Task2,A,18,5.67
8870,Task2,B,18,3.61
8871,Task1,C,11,4.41
8872,Task1,D,6,3.24
8873,Task2,A,20,6.49
8874,Task2,B,27,7.21
8875,Task2,C,38,5.43
8876,Task2,D,28,5.25
8877,Task1,A,8,6.63
8878,Task1,B,2,2.25
8879,Task2,C,26,6.85
8880,Task2,D,29,6.61
8881,Task2,A,31,5.78
8882,Task1,B,36,10.71
8883,Task1,C,2,1.41
8884,Task2,D,33,6.77
8885,Task2,A,41,8.21
8886,Task1,B,8,4.89
8887,Task2,C,17,5.9
8888,Task2,D,18,4.82
8889,Task2,A,91,22.2
8890,Task1,B,6,5.07
8891,Task2,C,35,5.7
8892,Task2,D,26,10.15
8893,Task2,A,14,4.32
8894,Task2,B,36,9.64
8895,Task2,C,39,9.96
8896,Task2,D,45,10.04
8897,Task1,A,15,7.55
8898,Task2,B,29,8.11
8899,Task2,C,8,3.31
8900,Task2,D,19,4.23
8901,Task2,A,24,12.21
8902,Task2,B,48,11.1
8903,Task1,C,20,21.43
8904,Task2,D,27,5.52
8905,Task1,A,8,2.43
8906,Task2,B,18,4.02
8907,Task1,C,9,4.99
8908,Task1,D,12,3.96
8909,Task2,A,48,19.35
8910,Task1,B,15,6.57
8911,Task2,C,14,12.18
8912,Task2,D,69,14.49
8913,Task2,A,68,22.45
8914,Task2,B,56,23.17
8915,Task2,C,19,4.06
8916,Task2,D,30,6.03
8917,Task2,A,34,6.4
8918,Task2,B,22,4.72
8919,Task2,C,28,4.99
8920,Task2,D,67,26.27
8921,Task2,A,23,3.95
8922,Task2,B,28,9.99
8923,Task1,C,2,1.25
8924,Task2,D,32,8.95
8925,Task2,A,29,10.96
8926,Task1,B,6,1.27
8927,Task1,C,2,4.05
8928,Task2,D,21,4.89
8929,Task2,A,25,4.69
8930,Task2,B,12,3.65
8931,Task2,C,43,9.42
8932,Task2,D,9,4.23
8933,Task2,A,27,9.03
8934,Task2,B,31,8.08
8935,Task2,C,16,8.78
8936,Task2,D,25,8.4
8937,Task2,A,35,12.48
8938,Task1,B,21,11.08
8939,Task2,C,47,14.95
8940,Task1,D,27,12.76
8941,Task2,A,33,9.11
8942,Task2,B,18,7.75
8943,Task2,C,45,21.25
8944,Task2,D,105,16.74
8945,Task2,A,28,14.2
8946,Task2,B,31,6.39
8947,Task2,C,21,4.94
8948,Task2,D,63,14.63
8949,Task2,A,101,24.08
8950,Task2,B,14,4.78
8951,Task1,C,34,19.3
8952,Task2,D,28,4.27
8953,Task2,A,45,13.35
8954,Task2,B,88,17.26
8955,Task2,C,17,4.09
8956,Task2,D,23,10.26
8957,Task2,A,18,6.05
8958,Task2,B,49,10.52
8959,Task2,C,19,3.73
8960,Task1,D,4,3.4
8961,Task2,A,42,9.17
8962,Task2,B,56,11.7
8963,Task2,C,15,1.85
8964,Task2,D,32,13.31
8965,Task1,A,11,7.18
8966,Task2,B,29,19.13
8967,Task2,C,27,8.12
8968,Task2,D,35,12.69
8969,Task2,A,28,9.92
8970,Task2,B,39,8.6
8971,Task1,C,4,3.03
8972,Task2,D,17,6.76
8973,Task1,A,12,7.81
8974,Task1,B,2,3.89
8975,Task2,C,17,5.4
8976,Task2,D,29,8.48
8977,Task2,A,16,8.09
8978,Task2,B,22,9.02
8979,Task2,C,45,9.02
8980,Task2,D,18,8.02
8981,Task1,A,7,2.78
8982,Task2,B,27,3.89
8983,Task1,C,3,2.9
8984,Task2,D,26,6.08
8985,Task2,A,25,7.84
8986,Task2,B,35,4.71
8987,Task2,C,42,12.99
8988,Task1,D,11,5.98
8989,Task1,A,13,6.62
8990,Task2,B,33,10.59
8991,Task2,C,60,15.79
8992,Task2,D,28,7.92
8993,Task1,A,6,3.67
8994,Task2,B,19,3.12
8995,Task1,C,4,2.26
8996,Task2,D,60,11.93
8997,Task2,A,24,5.5
8998,Task2,B,23,6.66
8999,Task2,C,11,2.89
9000,Task1,D,8,5.2
9001,Task2,A,67,11.78
9002,Task2,B,16,2.85
9003,Task2,C,17,6.14
9004,Task2,D,17,6.7
9005,Task2,A,28,8.98
9006,Task1,B,17,5.42
9007,Task1,C,6,7.01
9008,Task2,D,59,10.25
9009,Task2,A,26,6.77
9010,Task1,B,8,2.6
9011,Task2,C,76,10.8
9012,Task1,D,4,1.95
9013,Task2,A,25,7.67
9014,Task2,B,9,3.37
9015,Task2,C,40,10.99
9016,Task2,D,40,20.18
9017,Task2,A,17,3.91
9018,Task2,B,15,6.38
9019,Task2,C,34,6.88
9020,Task2,D,27,2.3
9021,Task2,A,40,6.48
9022,Task2,B,36,8.46
9023,Task2,C,67,20.33
9024,Task2,D,40,8.17
9025,Task1,A,13,6.9
9026,Task2,B,19,3.24
9027,Task2,C,22,8.14
9028,Task2,D,19,3.51
9029,Task1,A,9,4.14
9030,Task2,B,40,10.47
9031,Task1,C,6,2.33
9032,Task2,D,32,8.66
9033,Task2,A,41,12.45
9034,Task1,B,19,14.25
9035,Task2,C,52,10.87
9036,Task2,D,30,10.3
9037,Task2,A,36,10.59
9038,Task1,B,11,14.73
9039,Task2,C,24,7.86
9040,Task2,D,17,6.45
9041,Task2,A,13,3.99
9042,Task2,B,45,10.63
9043,Task2,C,55,15.05
9044,Task1,D,17,10.06
9045,Task2,A,21,12.3
9046,Task2,B,37,8.8
9047,Task2,C,61,15.1
9048,Task1,D,5,4.19
9049,Task2,A,49,11.82
9050,Task1,B,3,8.84
9051,Task2,C,44,22.93
9052,Task2,D,38,12.7
9053,Task2,A,32,6.97
9054,Task1,B,7,11.34
9055,Task1,C,7,6.37
9056,Task2,D,23,3.76
9057,Task2,A,27,3.43
9058,Task2,B,12,6.62
9059,Task1,C,31,10.14
9060,Task2,D,18,3.6
9061,Task1,A,10,4.51
9062,Task1,B,10,5.29
9063,Task2,C,70,13.25
9064,Task2,D,48,9.37
9065,Task1,A,7,5.85
9066,Task2,B,37,11.43
9067,Task2,C,15,6.45
9068,Task2,D,40,8.43
9069,Task1,A,13,6.5
9070,Task2,B,24,3.81
9071,Task2,C,48,15.21
9072,Task2,D,79,13.31
9073,Task2,A,36,11.13
9074,Task2,B,21,5.23
9075,Task1,C,8,4.72
9076,Task1,D,4,4.23
9077,Task2,A,27,5.39
9078,Task2,B,29,5.68
9079,Task2,C,45,20.91
9080,Task2,D,32,12.25
9081,Task2,A,26,6.46
9082,Task2,B,67,14.24
9083,Task2,C,44,8.08
9084,Task2,D,31,6.73
9085,Task2,A,14,3.86
9086,Task2,B,17,3.65
9087,Task1,C,13,5.15
9088,Task2,D,39,7.39
9089,Task2,A,45,13.95
9090,Task1,B,16,7.43
9091,Task2,C,24,8.1
9092,Task1,D,13,3.48
9093,Task2,A,22,7.46
9094,Task2,B,21,4.45
9095,Task2,C,36,6.57
9096,Task1,D,15,7.42
9097,Task1,A,12,5.25
9098,Task2,B,7,2.18
9099,Task2,C,46,15.62
9100,Task2,D,51,7.65
9101,Task2,A,35,11.43
9102,Task1,B,6,4.05
9103,Task2,C,17,4.94
9104,Task2,D,26,8.01
9105,Task2,A,30,8.33
9106,Task1,B,20,18.87
9107,Task2,C,45,11.29
9108,Task2,D,32,8.3
9109,Task2,A,28,9.92
9110,Task1,B,3,1.9
9111,Task2,C,28,10.05
9112,Task2,D,17,2.98
9113,Task2,A,17,13.2
9114,Task2,B,34,12.68
9115,Task2,C,26,15.7
9116,Task1,D,9,6.73
9117,Task2,A,9,5.04
9118,Task2,B,22,18.78
9119,Task2,C,27,5.8
9120,Task1,D,28,11.54
9121,Task2,A,37,11.98
9122,Task2,B,21,9.05
9123,Task2,C,47,16.2
9124,Task2,D,20,8.3
9125,Task1,A,15,9.15
9126,Task2,B,58,7.41
9127,Task2,C,50,17.04
9128,Task2,D,33,12.18
9129,Task2,A,17,6.1
9130,Task1,B,15,8.19
9131,Task2,C,49,9.84
9132,Task2,D,14,2.84
9133,Task2,A,29,5.23
9134,Task2,B,15,3.94
9135,Task2,C,37,7.1
9136,Task2,D,41,15.42
9137,Task2,A,34,9.33
9138,Task1,B,12,11
9139,Task1,C,6,3.55
9140,Task2,D,30,8.27
9141,Task2,A,39,6.23
9142,Task1,B,14,8.23
9143,Task1,C,11,7.36
9144,Task2,D,41,10.74
9145,Task2,A,17,4.09
9146,Task2,B,31,9.03
9147,Task1,C,3,2.97
9148,Task2,D,53,15.85
9149,Task2,A,27,7.33
9150,Task2,B,16,6.89
9151,Task2,C,30,7.68
9152,Task1,D,11,6.12
9153,Task2,A,14,5.99
9154,Task1,B,7,2.35
9155,Task2,C,30,5.9
9156,Task2,D,19,5.41
9157,Task2,A,14,3.74
9158,Task2,B,21,5.19
9159,Task2,C,44,11.27
9160,Task2,D,23,10.14
9161,Task2,A,57,12.07
9162,Task2,B,73,20.95
9163,Task2,C,28,7.35
9164,Task2,D,50,15.73
9165,Task1,A,14,7.03
9166,Task2,B,27,7.6
9167,Task2,C,57,10.8
9168,Task1,D,10,4.39
9169,Task2,A,28,4.67
9170,Task1,B,2,1.55
9171,Task1,C,4,4.85
9172,Task2,D,37,11.1
9173,Task2,A,18,5.91
9174,Task2,B,29,9.04
9175,Task2,C,21,11.68
9176,Task2,D,19,4.9
9177,Task1,A,15,4.34
9178,Task2,B,23,7.53
9179,Task2,C,23,7.76
9180,Task2,D,12,6.52
9181,Task2,A,25,10.65
9182,Task2,B,17,4.11
9183,Task1,C,6,4.17
9184,Task2,D,13,5.14
9185,Task2,A,12,2.37
9186,Task1,B,6,1.72
9187,Task1,C,12,6.27
9188,Task1,D,5,4.18
9189,Task2,A,45,14.89
9190,Task2,B,36,6.87
9191,Task2,C,18,4.92
9192,Task1,D,10,3.54
9193,Task2,A,28,5.33
9194,Task2,B,37,13.06
9195,Task1,C,12,2.36
9196,Task2,D,20,4.17
9197,Task2,A,24,7.83
9198,Task1,B,6,6.13
9199,Task2,C,8,5.13
9200,Task2,D,26,8.99
9201,Task2,A,26,6.68
9202,Task2,B,18,6.84
9203,Task2,C,10,4.76
9204,Task2,D,19,4.53
9205,Task2,A,33,6.96
9206,Task2,B,18,8.89
9207,Task2,C,9,2.35
9208,Task2,D,34,9.73
9209,Task2,A,17,5.66
9210,Task2,B,66,13.74
9211,Task1,C,11,2.85
9212,Task2,D,17,14
9213,Task2,A,30,10.01
9214,Task2,B,38,15
9215,Task1,C,10,5.05
9216,Task2,D,24,7.18
9217,Task1,A,22,8.71
9218,Task2,B,21,17.28
9219,Task1,C,12,6.42
9220,Task1,D,16,4.37
9221,Task1,A,20,9.65
9222,Task2,B,24,7.63
9223,Task2,C,22,7.51
9224,Task2,D,25,5.35
9225,Task2,A,36,8.04
9226,Task2,B,30,12.7
9227,Task1,C,2,1.7
9228,Task2,D,56,12.88
9229,Task1,A,17,10.22
9230,Task2,B,15,3.5
9231,Task2,C,20,7.59
9232,Task2,D,39,12.79
9233,Task2,A,40,6.68
9234,Task2,B,49,10.85
9235,Task2,C,29,10.61
9236,Task2,D,46,6.9
9237,Task2,A,23,10.34
9238,Task2,B,26,6.77
9239,Task2,C,34,7.09
9240,Task2,D,30,4.7
9241,Task2,A,27,6.32
9242,Task2,B,9,3.45
9243,Task2,C,51,21.64
9244,Task2,D,13,7.91
9245,Task1,A,8,9.02
9246,Task2,B,93,24.32
9247,Task2,C,18,5.28
9248,Task2,D,19,6.99
9249,Task2,A,66,14.1
9250,Task2,B,23,6.25
9251,Task2,C,35,9.76
9252,Task2,D,31,9.47
9253,Task2,A,30,2.88
9254,Task2,B,89,20.8
9255,Task2,C,21,3.57
9256,Task2,D,61,14.66
9257,Task1,A,4,4.29
9258,Task2,B,37,5.23
9259,Task2,C,11,3.14
9260,Task1,D,2,2.3
9261,Task2,A,34,10.31
9262,Task2,B,50,9.56
9263,Task2,C,27,8.53
9264,Task1,D,11,4.11
9265,Task2,A,34,5.64
9266,Task2,B,27,15.68
9267,Task1,C,4,3.34
9268,Task2,D,16,6.18
9269,Task2,A,26,9.76
9270,Task2,B,19,4.77
9271,Task2,C,25,8.69
9272,Task2,D,81,22.13
9273,Task2,A,26,4.89
9274,Task2,B,36,8.12
9275,Task2,C,26,10.75
9276,Task2,D,54,10.36
9277,Task1,A,3,2.74
9278,Task2,B,15,3.33
9279,Task2,C,34,5.9
9280,Task2,D,43,11.46
9281,Task2,A,23,5.52
9282,Task1,B,7,5.58
9283,Task2,C,43,11.37
9284,Task2,D,23,13.54
9285,Task1,A,13,10.33
9286,Task2,B,25,3.54
9287,Task1,C,7,5.76
9288,Task2,D,21,4.91
9289,Task2,A,16,3.39
9290,Task2,B,24,3.53
9291,Task2,C,41,10.06
9292,Task2,D,34,10.93
9293,Task2,A,26,8.15
9294,Task2,B,23,9.75
9295,Task2,C,38,5.03
9296,Task2,D,18,6.09
9297,Task2,A,69,25.06
9298,Task2,B,29,14.43
9299,Task1,C,9,6.04
9300,Task2,D,28,10.08
9301,Task2,A,52,7.61
9302,Task2,B,39,10.08
9303,Task2,C,16,32.09
9304,Task2,D,55,16.68
9305,Task2,A,53,17.65
9306,Task2,B,33,7.82
9307,Task2,C,36,6.44
9308,Task1,D,8,3.2
9309,Task1,A,2,3.47
9310,Task2,B,60,17.21
9311,Task2,C,19,5.44
9312,Task2,D,15,6.24
9313,Task2,A,41,14.07
9314,Task2,B,19,5.85
9315,Task1,C,6,5.78
9316,Task1,D,14,5.1
9317,Task1,A,11,4.75
9318,Task2,B,65,15.28
9319,Task2,C,36,8.59
9320,Task2,D,34,10.17
9321,Task1,A,5,1.3
9322,Task1,B,4,2.94
9323,Task2,C,28,7.35
9324,Task2,D,23,8.16
9325,Task2,A,22,6.05
9326,Task2,B,54,12.35
9327,Task2,C,38,6.09
9328,Task2,D,19,8.61
9329,Task2,A,31,10.46
9330,Task2,B,46,10.74
9331,Task2,C,38,7.72
9332,Task2,D,68,22.07
9333,Task2,A,14,3.97
9334,Task2,B,30,6.4
9335,Task1,C,4,5.27
9336,Task2,D,43,12.82
9337,Task2,A,5,5.81
9338,Task2,B,101,34.16
9339,Task2,C,62,13.62
9340,Task2,D,38,8.59
9341,Task2,A,15,5.17
9342,Task1,B,54,19.34
9343,Task2,C,28,17.83
9344,Task1,D,15,5.28
9345,Task2,A,15,4.25
9346,Task2,B,43,7.79
9347,Task1,C,34,46.09
9348,Task2,D,35,8.29
9349,Task2,A,16,4.93
9350,Task2,B,27,5.81
9351,Task1,C,4,2.03
9352,Task1,D,4,3.38
9353,Task1,A,6,2.11
9354,Task2,B,33,11.57
9355,Task2,C,13,2.51
9356,Task2,D,13,3.91
9357,Task2,A,29,7.61
9358,Task2,B,22,6.64
9359,Task2,C,29,6.97
9360,Task1,D,6,5.18
9361,Task2,A,39,12.21
9362,Task2,B,28,16.56
9363,Task2,C,29,7.22
9364,Task2,D,29,6.79
9365,Task2,A,23,7.84
9366,Task1,B,16,7.19
9367,Task1,C,17,7.37
9368,Task1,D,34,18.33
9369,Task2,A,21,2.9
9370,Task2,B,25,4.25
9371,Task2,C,19,6.1
9372,Task2,D,40,12.08
9373,Task1,A,12,5.44
9374,Task2,B,44,13.76
9375,Task1,C,13,5
9376,Task2,D,30,10.74
9377,Task2,A,65,17.31
9378,Task2,B,51,14.43
9379,Task2,C,40,7.12
9380,Task1,D,17,14.75
9381,Task2,A,39,8.48
9382,Task2,B,18,4.9
9383,Task2,C,13,3.49
9384,Task1,D,26,11.26
9385,Task2,A,30,6.84
9386,Task2,B,14,5.02
9387,Task2,C,27,5.69
9388,Task2,D,27,3.61
9389,Task1,A,4,2.21
9390,Task2,B,22,7.27
9391,Task2,C,47,13.49
9392,Task2,D,24,4.28
9393,Task2,A,36,11.78
9394,Task2,B,23,12.83
9395,Task2,C,37,14.33
9396,Task1,D,2,3.11
9397,Task2,A,18,6.53
9398,Task2,B,22,2.39
9399,Task2,C,65,9.36
9400,Task1,D,4,3.8
9401,Task1,A,17,5.57
9402,Task2,B,58,17.76
9403,Task2,C,21,7.16
9404,Task2,D,59,8.69
9405,Task2,A,17,7.54
9406,Task2,B,33,10.78
9407,Task2,C,74,25.11
9408,Task2,D,77,24.82
9409,Task2,A,33,14
9410,Task1,B,5,3.63
9411,Task1,C,3,4.87
9412,Task2,D,28,8.19
9413,Task2,A,67,11.39
9414,Task2,B,43,16.4
9415,Task2,C,32,10.66
9416,Task2,D,27,10.49
9417,Task2,A,57,15.16
9418,Task2,B,60,15.92
9419,Task1,C,18,11.21
9420,Task2,D,19,13.24
9421,Task2,A,11,3.39
9422,Task2,B,47,13.33
9423,Task2,C,19,7.02
9424,Task2,D,31,4.28
9425,Task2,A,56,7.08
9426,Task2,B,32,6.87
9427,Task2,C,15,4.48
9428,Task1,D,23,19.48
9429,Task2,A,13,2.76
9430,Task2,B,14,7.17
9431,Task2,C,90,22.02
9432,Task2,D,11,5.78
9433,Task2,A,28,9.36
9434,Task1,B,7,4.08
9435,Task2,C,28,4.58
9436,Task2,D,61,16.32
9437,Task2,A,28,11.38
9438,Task2,B,17,8.23
9439,Task2,C,41,12.6
9440,Task2,D,65,12.73
9441,Task2,A,42,6.53
9442,Task1,B,19,7.31
9443,Task2,C,31,9.23
9444,Task2,D,24,5.42
9445,Task1,A,12,6.43
9446,Task2,B,30,8.39
9447,Task2,C,18,3.83
9448,Task2,D,17,5.56
9449,Task1,A,8,10.38
9450,Task2,B,40,8.6
9451,Task2,C,16,4.06
9452,Task1,D,2,3.85
9453,Task2,A,40,12.02
9454,Task1,B,7,4.32
9455,Task2,C,25,5
9456,Task2,D,19,6.21
9457,Task2,A,15,3.81
9458,Task2,B,19,4.02
9459,Task2,C,12,2.78
9460,Task2,D,20,8.13
9461,Task2,A,16,5.43
9462,Task2,B,22,5.66
9463,Task2,C,74,10.35
9464,Task2,D,23,8.59
9465,Task2,A,58,15.23
9466,Task1,B,6,5.87
9467,Task2,C,35,7.64
9468,Task2,D,16,2.51
9469,Task2,A,65,12.63
9470,Task2,B,35,10.77
9471,Task2,C,9,2.31
9472,Task2,D,15,4.86
9473,Task2,A,20,5.6
9474,Task2,B,16,4.59
9475,Task1,C,1,1.26
9476,Task2,D,23,10.49
9477,Task2,A,34,6.03
9478,Task1,B,9,3.05
9479,Task2,C,63,13.5
9480,Task2,D,17,3.53
9481,Task2,A,16,2.61
9482,Task2,B,54,12.78
9483,Task2,C,35,9.96
9484,Task1,D,10,11.09
9485,Task2,A,50,12.85
9486,Task2,B,21,3.82
9487,Task1,C,15,12.32
9488,Task2,D,26,7.06
9489,Task2,A,49,14.65
9490,Task2,B,17,9.25
9491,Task2,C,64,17.91
9492,Task2,D,11,3.89
9493,Task2,A,51,9.44
9494,Task2,B,34,8.68
9495,Task1,C,12,4.17
9496,Task2,D,31,6
9497,Task1,A,57,21.56
9498,Task2,B,71,18.82
9499,Task2,C,17,3.04
9500,Task1,D,14,7.04
9501,Task2,A,60,14.19
9502,Task1,B,17,12.51
9503,Task2,C,18,3.48
9504,Task2,D,13,4.28
9505,Task2,A,38,7.44
9506,Task1,B,9,4.01
9507,Task2,C,37,11.2
9508,Task2,D,14,2.89
9509,Task2,A,33,12.61
9510,Task2,B,61,19.75
9511,Task2,C,56,12.26
9512,Task2,D,22,3.92
9513,Task2,A,34,7.05
9514,Task2,B,48,17.18
9515,Task2,C,27,8.75
9516,Task2,D,21,2.71
9517,Task2,A,38,11.33
9518,Task1,B,13,8.13
9519,Task2,C,25,8.21
9520,Task2,D,43,9.77
9521,Task2,A,35,7.86
9522,Task2,B,18,4.76
9523,Task1,C,9,6.26
9524,Task2,D,43,8.09
9525,Task2,A,44,9.18
9526,Task2,B,29,9.29
9527,Task2,C,13,2.23
9528,Task1,D,9,4.36
9529,Task1,A,34,17.16
9530,Task2,B,28,8.42
9531,Task1,C,8,3.92
9532,Task1,D,6,3.9
9533,Task2,A,74,21.18
9534,Task2,B,18,4.77
9535,Task1,C,30,14.04
9536,Task2,D,67,15.54
9537,Task2,A,29,11.06
9538,Task2,B,27,7.59
9539,Task2,C,35,8.43
9540,Task1,D,5,2.98
9541,Task2,A,32,9.45
9542,Task1,B,18,11.94
9543,Task2,C,56,16.03
9544,Task2,D,17,5.13
9545,Task2,A,18,3.95
9546,Task2,B,27,6.08
9547,Task2,C,34,12.64
9548,Task1,D,4,5
9549,Task2,A,31,7.65
9550,Task2,B,25,4.67
9551,Task2,C,62,19.4
9552,Task2,D,23,3.11
9553,Task2,A,50,11.89
9554,Task1,B,4,5.96
9555,Task1,C,4,10.16
9556,Task2,D,11,2.48
9557,Task2,A,14,8.42
9558,Task2,B,11,3.25
9559,Task2,C,58,11.69
9560,Task2,D,23,4.27
9561,Task2,A,13,4.01
9562,Task2,B,21,8.81
9563,Task2,C,64,21.1
9564,Task1,D,3,4.46
9565,Task2,A,43,13.19
9566,Task2,B,29,7.84
9567,Task2,C,43,9.34
9568,Task2,D,20,6.5
9569,Task2,A,15,4.38
9570,Task1,B,7,5.05
9571,Task2,C,17,3.29
9572,Task1,D,11,4.87
9573,Task2,A,18,5.36
9574,Task2,B,25,7.58
9575,Task2,C,21,10.93
9576,Task2,D,31,10.92
9577,Task2,A,61,22.34
9578,Task2,B,18,8.34
9579,Task2,C,26,6.26
9580,Task2,D,31,9.8
9581,Task2,A,23,8.81
9582,Task1,B,6,4.81
9583,Task1,C,5,4.82
9584,Task2,D,26,6.84
9585,Task2,A,25,9.79
9586,Task2,B,24,9.2
9587,Task2,C,53,7.49
9588,Task2,D,19,4.51
9589,Task1,A,14,3.8
9590,Task2,B,28,15.57
9591,Task1,C,30,13.6
9592,Task1,D,8,5.57
9593,Task2,A,66,10.73
9594,Task2,B,14,3.6
9595,Task1,C,2,6.11
9596,Task2,D,49,11.05
9597,Task2,A,21,2.72
9598,Task2,B,16,4.38
9599,Task2,C,22,6.8
9600,Task2,D,42,9.91
9601,Task1,A,9,5.01
9602,Task2,B,31,8.84
9603,Task2,C,29,7.53
9604,Task2,D,21,7.4
9605,Task1,A,11,4.82
9606,Task2,B,45,14.96
9607,Task2,C,44,9.21
9608,Task2,D,40,7.83
9609,Task2,A,27,7.8
9610,Task2,B,17,7.15
9611,Task2,C,20,3.82
9612,Task2,D,20,6.83
9613,Task2,A,32,6.52
9614,Task2,B,56,11.94
9615,Task2,C,55,14.85
9616,Task2,D,63,13.26
9617,Task2,A,40,8.41
9618,Task2,B,42,8.16
9619,Task2,C,37,10.09
9620,Task1,D,9,3.42
9621,Task2,A,30,11.1
9622,Task2,B,62,27.26
9623,Task2,C,20,3.54
9624,Task2,D,31,6.89
9625,Task2,A,30,9.24
9626,Task2,B,28,20.23
9627,Task2,C,5,2.89
9628,Task2,D,34,10.6
9629,Task2,A,28,9.07
9630,Task2,B,31,4.4
9631,Task2,C,17,6.15
9632,Task2,D,29,5.18
9633,Task2,A,34,6.82
9634,Task1,B,10,4.38
9635,Task2,C,22,7.3
9636,Task2,D,17,5.17
9637,Task2,A,14,4.24
9638,Task2,B,23,5.01
9639,Task2,C,85,14.77
9640,Task2,D,30,4.29
9641,Task2,A,52,13.17
9642,Task2,B,26,7.8
9643,Task1,C,6,4.35
9644,Task2,D,27,11.24
9645,Task2,A,53,9.52
9646,Task2,B,7,2.4
9647,Task2,C,18,7.91
9648,Task2,D,13,3.46
9649,Task2,A,35,7.03
9650,Task1,B,4,1.98
9651,Task2,C,26,10.77
9652,Task2,D,27,11.15
9653,Task2,A,36,8.89
9654,Task2,B,33,5.81
9655,Task2,C,19,13.56
9656,Task2,D,33,5.87
9657,Task2,A,35,7.47
9658,Task1,B,2,1.87
9659,Task2,C,66,24.36
9660,Task2,D,39,6.32
9661,Task1,A,21,9.01
9662,Task2,B,31,8.85
9663,Task1,C,2,3
9664,Task2,D,37,13.12
9665,Task2,A,19,7.75
9666,Task2,B,34,8.74
9667,Task2,C,30,11.2
9668,Task2,D,15,12.3
9669,Task2,A,16,2.72
9670,Task2,B,12,3.48
9671,Task2,C,94,14.88
9672,Task2,D,32,6.08
9673,Task1,A,13,3.42
9674,Task1,B,8,6.43
9675,Task1,C,5,4.55
9676,Task2,D,75,24.6
9677,Task2,A,34,8.56
9678,Task2,B,17,8.77
9679,Task1,C,2,5.68
9680,Task2,D,43,11.05
9681,Task2,A,21,10.73
9682,Task2,B,11,2.56
9683,Task2,C,32,6.92
9684,Task2,D,22,6.15
9685,Task2,A,42,8.69
9686,Task2,B,22,5.45
9687,Task1,C,3,2.5
9688,Task2,D,76,13.01
9689,Task2,A,27,7.29
9690,Task2,B,18,6.5
9691,Task2,C,20,4.77
9692,Task2,D,35,8.78
9693,Task2,A,25,6.46
9694,Task2,B,15,3.8
9695,Task1,C,12,10.26
9696,Task2,D,26,11.02
9697,Task2,A,59,11.33
9698,Task2,B,21,6.81
9699,Task1,C,7,3.47
9700,Task2,D,18,2.9
9701,Task2,A,25,5.16
9702,Task2,B,38,11.99
